mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,Bminor_count,BMajor_count,Cminor_count,F#/GbMajor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,D#_Ebminor_count
ESTP,SP, ᴇꜱᴛᴘ x ᴇɴᴛᴘ ꜰɪɢʜᴛ!,6dlzDbN1iQKxe9e0M2Ww8N,50,0.6986,0.1560711507025967,0.7212999999999998,0.1412291884614132,-5.52112,2.317347116591623,0.52,0.5046720495044484,0.147474,0.1253972053361735,0.07077156,0.1222585218943957,0.2027199999999999,0.1554630830907506,0.5894419999999999,0.2327337903691508,123.6054,27.11783352823942,0.1072848938,0.2522182009029772,2.0,4.0,6.0,0.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0
ESTP,SP,estp,2Gzbi7QHTs58LrfxMl0kj4,46,0.7807391304347825,0.1319820585084046,0.7195,0.1282486733741219,-5.404130434782609,2.7417985873728594,0.5869565217391305,0.4978213403988642,0.2295369565217391,0.133406976926822,0.1262458695652173,0.132975839419148,0.2200891304347826,0.1812517454055557,0.6096304347826086,0.2003774614400035,114.97445652173911,31.64191103493137,0.0077672991304347,0.0324095663797354,2.0,2.0,7.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0
ESTP,SP,"loq,estp,melen,fito...",6ElHWfhwUuQtT7sHDXcED7,50,0.5878999999999999,0.1278427366185597,0.8225199999999999,0.1154372768994451,-5.76124,2.155864460924562,0.6,0.4948716593053936,0.0603239999999999,0.0431701879371703,0.1481948599999999,0.1503982383423762,0.302882,0.2802181188988029,0.67404,0.2083000151861027,128.67302,27.42459704873175,0.002119688,0.0067110464037341,7.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,1.0,2.0,10.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
ESTP,SP,ESTP 8w7!!!,5xUB8A75VZbJokQJUE4ISC,50,0.68866,0.1723039092500723,0.6865599999999997,0.1639095270605845,-6.499840000000001,2.8933983434497144,0.56,0.5014265364224069,0.188704,0.1116105729027204,0.084169044,0.1508806085628392,0.2381219999999999,0.1747213621858576,0.50778,0.2315986403329726,124.68540000000002,34.065512662203915,0.0671597084,0.2079255119102387,2.0,2.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,3.0,6.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0
ESTP,SP,Playist of an ESTP,2nRA19ESjP4OKXW5hc3OYt,50,0.4431999999999999,0.1459847629734287,0.7648679999999999,0.1671129331454923,-6.733299999999999,3.3115850280430945,0.62,0.4903143514780145,0.073584,0.0755437171984756,0.0744179459999999,0.1650147664243615,0.191746,0.1506312841317622,0.40386,0.2004170152457121,131.8468,32.16266859613005,0.1442094522,0.2920040255115622,5.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0
ESTP,SP,Intj x Estp friendship,1KYTcBVgaUSzWYSPdk3BAo,16,0.7224375,0.2138195403449678,0.70725,0.1039714704458231,-5.707,2.714193483646047,0.4375,0.51234753829798,0.12830625,0.1013875039555335,0.0624296875,0.1021318844838827,0.16464375,0.1396144594648658,0.642375,0.227720259675477,117.880875,30.019368625106026,0.0002523656249999,0.0008840671082519,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
ESTP,SP,estp ver. kpop,4xquCZgczoOmePw6Szy8XM,25,0.7050399999999999,0.1042015195026764,0.7616399999999999,0.0814851111144442,-3.71236,1.27169214303882,0.24,0.4358898943540673,0.097476,0.0727387750790456,0.1247175999999999,0.1201587475758631,0.20828,0.1471081518248847,0.5844799999999999,0.1978111725863834,107.32272,16.80327200656666,8.96976e-05,0.0003517899327283,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0
ESTP,SP,ESTP,6XmggAhP8fUBKlRnDlMziB,50,0.6450199999999999,0.1398596220413562,0.7844599999999999,0.1473234966088615,-5.1349,2.5681018659464323,0.54,0.5034574339058886,0.096038,0.0790781579018053,0.0583860804,0.136407132424428,0.2000519999999999,0.171854486667515,0.61926,0.1770245930107233,124.8933,28.13300858803205,0.0015136945999999,0.0058065642293842,4.0,3.0,3.0,0.0,5.0,0.0,3.0,2.0,1.0,2.0,0.0,4.0,3.0,1.0,3.0,3.0,5.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0
ESTP,SP,CONFIDENT ESTP PLAYLIST⚡️,51fSIZwQecFBDKCRycvL42,34,0.7194411764705883,0.1499788250056958,0.7284705882352941,0.160914100045903,-5.423617647058824,2.054173918084774,0.4117647058823529,0.4995541684356422,0.1009323529411764,0.0919126651364093,0.0852456470588235,0.096067448029822,0.1621235294117647,0.122803163661803,0.637,0.2288633309257388,126.00373529411765,24.52407253651588,0.0159801582352941,0.0599965392375805,1.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,6.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0
ESTP,SP,estp + infp,0EZl62fk7tNPr85dg6IOIa,49,0.5985306122448979,0.1293010218509532,0.7063061224489795,0.1725570200544389,-5.341795918367347,1.6345263200133324,0.7142857142857143,0.4564354645876383,0.0724020408163265,0.0445775283906024,0.0645085081632653,0.1107067273797077,0.2254612244897959,0.1732004231811691,0.4497673469387755,0.1852371513625114,130.89428571428573,30.76204756202573,0.0007861534693877,0.0036490216456267,2.0,2.0,2.0,0.0,9.0,0.0,1.0,4.0,3.0,2.0,0.0,2.0,2.0,4.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0
ESTP,SP,estp 7w8,0KCl5yc1Y7S5H1H9k63P0E,50,0.6806599999999999,0.1140883313355873,0.76542,0.1725910691283217,-5.863240000000001,3.146154196306783,0.5,0.5050762722761054,0.089286,0.0714396505979069,0.16189106,0.2164940620881905,0.1997759999999999,0.1367740436050701,0.60648,0.1839547681760216,130.10168000000002,24.91505296692122,0.0666147826,0.2289450426633952,4.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0
ESTP,SP,estp,6K6gVD8Dr7rNFuPnAqEEbG,48,0.6389583333333333,0.1522963178797055,0.7458750000000002,0.1580606704146065,-5.1585,2.06087791662535,0.5,0.5052911526399113,0.0998645833333333,0.0910118918804157,0.1011240833333333,0.1857370039472472,0.2034875,0.144908782203062,0.5643333333333334,0.2420596315956606,131.18075,27.431155062516595,0.0142111658333333,0.0802820629097948,3.0,6.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,6.0,0.0,3.0,4.0,0.0,5.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0
ESTP,SP,✨ESTP with a large ego✨,7AvDqnNJUKEsl1Bg0fYWhW,50,0.7598799999999999,0.127402245839302,0.6994399999999998,0.1497233039813844,-5.995939999999998,2.506145315672119,0.5,0.5050762722761054,0.107208,0.0997981899144672,0.1214433999999999,0.1741947895915866,0.225458,0.1649850965316292,0.61808,0.223270115532276,121.9288,24.439362178958064,0.0180137196,0.1173107822011052,6.0,2.0,5.0,1.0,2.0,0.0,3.0,2.0,4.0,0.0,3.0,3.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0
ESTP,SP,DaGr8estPlayList,2T5EyMOrDwwh8zTUjEJ7a8,50,0.7284200000000002,0.1311867480241158,0.61956,0.1245232803412228,-6.627059999999999,2.806961901910232,0.5,0.5050762722761054,0.2000439999999999,0.1346425747022425,0.1555874,0.1510464851655182,0.188178,0.132087825282102,0.402926,0.2062682964648969,129.47244,30.022225727603608,0.0005415452,0.003631786889936,3.0,2.0,10.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0
ESTP,SP,pov: you're the flirty estp,2nKEuh3SUu1FcZVHSRowRe,44,0.5710454545454545,0.1480725709168586,0.7312954545454545,0.1771564253664703,-5.535431818181819,2.293499158620288,0.4772727272727273,0.5052577681363806,0.0910181818181818,0.0750306705434433,0.0637613272727272,0.1363899614684466,0.2027954545454545,0.160974956819514,0.4849318181818182,0.1989497304424637,139.72613636363633,30.888183129649114,0.0233803636363636,0.1017520944165413,5.0,3.0,1.0,2.0,4.0,0.0,2.0,3.0,2.0,1.0,5.0,4.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
ESTP,SP,estp,7aV3R576h7ZjkXQ9UFIlFB,50,0.5930599999999999,0.1208877722078943,0.71068,0.2067467582353259,-5.22884,2.570208689692614,0.56,0.5014265364224069,0.075944,0.064115085174542,0.21289324,0.2875765442785738,0.175264,0.0919820607177157,0.461068,0.2091031514221961,124.80148,25.961332244863,0.0030035842,0.0212126930517604,0.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,8.0,2.0,3.0,4.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0
ESTP,SP,estp personality songs 😎,746BTf4mLDV6UvoMHIZyfs,50,0.59774,0.1722277573684429,0.7843000000000001,0.1394596350056831,-5.932479999999999,2.3207499600652497,0.56,0.5014265364224069,0.088098,0.0794147302688454,0.0751440663999999,0.1031826370678887,0.200436,0.1366611193232877,0.544042,0.2299659478696614,126.0783,25.90205425251055,0.0316317108,0.1011716878755122,5.0,1.0,4.0,1.0,3.0,0.0,3.0,4.0,1.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0
ESTP,SP,ESTP,6Kslh1esH1Z1BDpKNCsRdx,18,0.6716666666666667,0.1536447391951736,0.6966111111111111,0.1221480003394574,-5.077888888888889,1.6341339814351348,0.3333333333333333,0.485071250072666,0.0813166666666666,0.0609665506168558,0.112855,0.1134672800336524,0.2097166666666666,0.1837533008907194,0.5669444444444446,0.247433525766422,121.47905555555556,30.329746488481494,0.0192954294444444,0.0795665265879595,0.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
ESTP,SP,estp ?@%#!,56t0zDf9yz0I1A1bvCl2c1,50,0.66018,0.1444117822656546,0.70916,0.1687028978859048,-6.058620000000001,2.638043863183786,0.56,0.5014265364224069,0.103042,0.1009200008291069,0.1090762,0.1642209461097568,0.20079,0.1709673465063682,0.530358,0.2473412474493405,128.07345999999998,31.64439472704801,0.0520404973999999,0.1519689717960001,3.0,1.0,6.0,0.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,4.0,1.0,6.0,3.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0
ESTP,SP,ESTP 🍹,78bDJbmnZKWFVDLtCUYzUn,6,0.518,0.1475398251320639,0.8160000000000002,0.0998398717947894,-4.880166666666667,1.3379105226683383,0.5,0.5477225575051661,0.0946166666666666,0.0431103429198454,0.0237924999999999,0.0503658053157099,0.2039333333333333,0.2000506602505141,0.5056666666666666,0.2874728972732328,142.4285,33.49997065521103,0.003916925,0.0095937082889647,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTP,SP,ESTP <3,1fVRuXCRyjrZQUjirlf0qc,4,0.79675,0.1299958332665577,0.7825,0.1125625751896843,-3.649750000000001,2.0352115983356622,0.5,0.5773502691896257,0.113575,0.0498853602439299,0.148905,0.2271832184970242,0.105425,0.0213054570474327,0.5365,0.2117868425248996,131.76175,28.21894673648658,0.0265594049999999,0.0529605040330052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTP,SP,estp x cancer,3lu1yCJv4hQWAxbj33tkTD,50,0.5814600000000001,0.1635775058134927,0.563506,0.2371187443937259,-8.3068,3.6570049806599134,0.6,0.4948716593053935,0.063772,0.0500572897910433,0.2919046106,0.3255967409795536,0.158996,0.0998062039705969,0.4918099999999999,0.2257215841948407,122.52148,28.74205528719623,0.0300461194,0.1238282448156238,6.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,1.0,3.0,9.0,2.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
ESTP,SP,₊˚꒰୨୧︰pov: youre an estp ,7v3hJmK0myJ6VDb2zfdOWg,50,0.7076600000000001,0.1293113013354255,0.7798200000000002,0.1654330976434835,-4.635540000000001,2.40564746437568,0.66,0.4785181206984066,0.12383,0.0872069559339466,0.10122888,0.1644338806823916,0.1936179999999999,0.1297434449447156,0.5287299999999999,0.1827156598295252,130.78196,26.58953079918516,0.0496903494,0.1817088304435698,4.0,3.0,7.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,9.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
ESTP,SP,estp as my alter ego,2zZExqShhpCnPQxSdmFBZw,24,0.6787083333333334,0.1147191198069239,0.7745833333333335,0.1085480925940069,-5.032375,1.3504123303482245,0.7083333333333334,0.4643056214875366,0.108675,0.0804743342828064,0.07118025,0.0844624911416175,0.2090166666666666,0.1409397085610558,0.5292541666666666,0.2110060847652764,118.36533333333334,28.161452952676235,0.0008684808333333,0.002847996019492,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
ESTP,SP,estp pl,6xybPx0klCAdOzHCvmwRvB,50,0.58146,0.1364579938355853,0.314778,0.1360978838774445,-11.28076,3.4701253789029183,0.84,0.3703280399090204,0.05494,0.0437659405362252,0.679946,0.2563067018082764,0.1801,0.1306725397819343,0.3288960000000001,0.1753353800403031,115.15014,27.856485970284428,0.0654705932,0.1880064411934579,5.0,0.0,4.0,0.0,5.0,2.0,2.0,3.0,2.0,5.0,0.0,3.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,6.0,2.0,0.0,1.0,0.0
ESTP,SP,Vibe estp,1D61LaatwSglKMSnDPFJA8,18,0.7177777777777777,0.1652034594266595,0.6958888888888889,0.1625263377348925,-5.882555555555556,2.3480620851152034,0.6111111111111112,0.5016313257045503,0.1197722222222222,0.1237786249985673,0.1532044444444444,0.1690251332241389,0.1676888888888889,0.1191402924331049,0.495388888888889,0.239909330639941,117.74627777777778,18.655473373802486,0.1281076722222222,0.2577658261625229,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ESTP,SP,➪𝙴𝚜𝚝𝚙,6UMnVStHXWvbRoLHIbLpCA,30,0.7126,0.1553380296266045,0.7426333333333336,0.1318286461814085,-5.9011000000000005,2.0982982653438063,0.4666666666666667,0.507416263404925,0.1344133333333333,0.1347760946093962,0.1103842333333333,0.1663439158152073,0.23631,0.2041784029748967,0.6210666666666665,0.2416900171041743,140.3063666666667,27.323549937842028,0.0043144933333333,0.0154408202163625,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0
ESTP,SP,estp songs,5S9San71kKHWRNZmbvFQaA,50,0.66572,0.1489373296499749,0.7143,0.167530106950046,-5.6541,2.513101110953865,0.52,0.5046720495044484,0.08531,0.0561807369485452,0.09887162,0.1782837862910736,0.2078279999999999,0.1377076243794979,0.469722,0.2292341974078573,126.52136,26.24467761689393,0.0155367216,0.0812153031792068,5.0,3.0,3.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,4.0,3.0,1.0,4.0,4.0,1.0,0.0,2.0,2.0,3.0,1.0
ESTP,SP,Estp,2jXdfe16qeUePp2x35BfaM,27,0.6501481481481481,0.1275242672844613,0.777074074074074,0.1297627793990978,-7.527777777777778,2.2187327001853543,0.2592592592592592,0.4465760847047225,0.0850481481481481,0.0473207660576717,0.260737037037037,0.1408229170274283,0.2200148148148148,0.2146326946628439,0.7712592592592592,0.1393480955660742,109.20974074074074,20.701138102478613,0.0005139188888888,0.0022413146391799,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ESTP,SP,if(s) FiSe isfp sp/sx 486 [R]/L/Oan moment,4z2V9TeeJvKAVTwMZQ5wj4,23,0.5244347826086957,0.1575242625141676,0.6295652173913043,0.2044199834758548,-7.216434782608696,2.72347725303996,0.7391304347826086,0.4489777585448796,0.0418391304347826,0.0295332745949445,0.245802,0.2634242484227503,0.1448434782608695,0.086294415842125,0.4961739130434783,0.2291136383730518,122.26582608695652,34.11570083973889,0.0505654247826087,0.1251695528948583,6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0
ESTP,SP,ESTP – The Top Charter (ETLC),3tXP56YM1fmQr4jkSdd7IZ,37,0.7032432432432433,0.1349815636393448,0.779027027027027,0.1615027496302714,-4.724270270270271,1.9397069745575355,0.7027027027027027,0.4633731916228156,0.0964054054054054,0.0906471086317887,0.0787247837837837,0.117994491194654,0.1683918918918919,0.1290974532375926,0.5628513513513514,0.2429111310079625,124.6433783783784,24.414358243950705,0.0282434045945945,0.1180715749909432,3.0,3.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
ESTP,SP,estp songs,5epUdqIi9jYQZJlsaR7drB,43,0.632953488372093,0.1452598580358288,0.7273720930232557,0.1837703047745841,-5.318813953488372,1.985159346558668,0.5581395348837209,0.5024855165595914,0.1168558139534883,0.1160729641264813,0.1560923023255813,0.2391969691355736,0.2097302325581395,0.1663357212371066,0.5107906976744185,0.229069604533055,127.0297906976744,27.91628921697197,0.0120919744186046,0.0723537763883527,3.0,5.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,6.0,2.0,1.0,6.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0
ESTP,SP,estp,6UFcNbs6H2wASsTc1CiCQ7,41,0.7034146341463415,0.1652410323753994,0.7404878048780488,0.1374736560129284,-4.812243902439025,1.870137652426791,0.4878048780487805,0.5060608273474738,0.1310463414634146,0.1236295638137597,0.0951995365853658,0.144331471935108,0.2282756097560975,0.1646794291654058,0.617560975609756,0.1870721851025009,128.72831707317073,33.06330279436631,0.01600337,0.1019700519232914,3.0,3.0,6.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0
ESTP,SP,ESTP - A,4tywHQbwvAv8Yup7QYHryt,50,0.69934,0.1458935326090326,0.78276,0.1320937453137748,-5.618060000000001,2.257467954978565,0.52,0.5046720495044485,0.15488,0.1146196941442189,0.0891419579999999,0.1146058900355262,0.2437619999999999,0.2121103995275929,0.6188,0.1934031424517298,126.72777999999998,25.54223540254015,0.0490672774,0.1772772175206848,3.0,3.0,3.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,8.0,6.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0
ESTP,SP,estp,7klHax373T49zhs3mJyptK,50,0.6702400000000001,0.1744936183851514,0.70658,0.1581448690025595,-5.714639999999999,1.812247243572668,0.52,0.5046720495044485,0.112702,0.0943931173770803,0.138986298,0.177516609848882,0.22454,0.1734582017521859,0.54974,0.2131581582022214,125.56858,23.42974008068744,0.0234130834,0.0959618745269022,2.0,4.0,6.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,2.0,5.0,1.0,2.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,0.0,0.0
ESTP,SP,estp es br pa,13eGyF5Im3ylEqG3QCvfRL,24,0.6267083333333333,0.150270040743082,0.575375,0.1568318990678152,-7.387833333333333,3.004132163865467,0.375,0.4945353550468402,0.19655,0.1980796150870742,0.3537875,0.2978489817406013,0.2398583333333333,0.1718635401976677,0.5988749999999999,0.2442739574828799,122.18333333333334,31.55835816618044,0.0027037199999999,0.0098535625954809,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
ESTP,SP,esfp 🤝 estp vibes ,2pFHEZz2LZa1iUKJlLblL6,50,0.68962,0.1041956342851351,0.650436,0.1844659658449277,-6.2386,2.579749505321027,0.66,0.4785181206984066,0.101872,0.089573991852136,0.24684586,0.2556903791374031,0.170854,0.1178317257614364,0.53654,0.1984904470019159,122.06836,29.2960123446234,0.0671703048,0.2222176606535472,4.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,7.0,1.0,0.0,3.0,0.0
ESTP,SP,Estpigcant,4tHkEx0w7psTEpFkoGZnyw,50,0.56028,0.1095066934865962,0.8569200000000001,0.1104977310691426,-3.0572600000000008,1.1738536711296217,0.9,0.3030457633656631,0.0567839999999999,0.0515346024432089,0.1081254599999999,0.1529188386092452,0.178352,0.1189025192228954,0.6377200000000001,0.2083388174516282,135.1633,33.151265559152776,0.0005164554,0.0028115838946715,5.0,0.0,4.0,0.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,9.0,2.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,1.0,2.0,0.0
ESTP,SP,Se dom!! - ESTP and ESFP,3LTz5bXOahsSg1X6LKSF6A,47,0.4814255319148937,0.1538036219227582,0.6568085106382978,0.242793134196482,-6.594446808510638,3.235520788726766,0.6170212765957447,0.4913686072930561,0.0647914893617021,0.0565813720682424,0.1968223404255319,0.2777428337219746,0.1839872340425531,0.1372847890763881,0.4220531914893617,0.2319740988643792,118.64487234042554,32.060701314318706,0.0464310010638297,0.1323033946108174,2.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,1.0,5.0,2.0,6.0,0.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0
ESTP,SP,ESTP HOT🥵,4bNsk6mtWyZ5fKiIEiYALx,19,0.7772105263157896,0.1157768826221694,0.7121052631578947,0.140136796157993,-5.957210526315789,2.389346995379174,0.631578947368421,0.4955946277833521,0.1568578947368421,0.1283414686416647,0.0372242105263157,0.0458351790314176,0.1360157894736842,0.0900474273996017,0.6946315789473685,0.2258812890107239,123.81378947368424,25.12459062038833,0.0127223126315789,0.0474705378628175,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
ESTP,SP,Estp as a playlist,1KFFFGGYAlZrsX3PdLVdrl,50,0.6345000000000001,0.1607565341294285,0.7720600000000001,0.1558534646678719,-4.9562800000000005,1.8927919777462103,0.42,0.4985693819032897,0.086232,0.0503008720661207,0.085054116,0.1525753464701993,0.211646,0.1713076218683923,0.55262,0.2229866738948627,129.6562,26.0239837904678,0.052058375,0.1839723972892581,5.0,3.0,4.0,0.0,1.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,8.0,2.0,3.0,1.0,1.0,2.0,0.0,1.0
ESTP,SP,Estp Energy,6kX5isHLUGBTGoTNOF1k78,50,0.63278,0.1133373670750746,0.63924,0.1727132293480633,-5.598820000000001,1.9188050032267907,0.68,0.471212071499161,0.070414,0.0560575906855564,0.2407104,0.2319519111311389,0.179548,0.1268933800238513,0.4898,0.2207784927413512,118.78356,29.854623823441216,0.0006387069999999,0.0031345159611622,6.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,5.0,2.0
ESTP,SP,7w6.,1YfcCr4ISS52IPJQyVfZL9,50,0.6955399999999998,0.1392875765443273,0.6872399999999997,0.134513873042212,-6.275999999999999,1.6904839060856784,0.64,0.4848732213850611,0.145642,0.1103880670310751,0.1217990399999999,0.1508396223263284,0.222998,0.1825343081981788,0.4881460000000001,0.2226011727878598,126.26572,29.15331905635502,0.0400554948,0.1350296873003971,2.0,2.0,9.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,3.0,4.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0
ESTP,SP,ESTP,1VzJcbtL9zxyu9XDMRyLom,14,0.6906428571428572,0.0710889011599691,0.8786428571428572,0.0498453101610868,-2.2462142857142853,0.7853400222511586,0.5714285714285714,0.5135525910130955,0.1322,0.0848044991549568,0.0517778571428571,0.0491791360043247,0.2310714285714286,0.1717035344314837,0.6114999999999998,0.1273068672992092,134.6462142857143,32.88859425201427,7.118571428571429e-06,1.825736473407285e-05,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ESTP,SP,💛✨estp✨💛,1lMjtLlA38Jkf8aaaZu0dF,33,0.7001515151515152,0.1843490441411552,0.7629393939393939,0.1604343595122977,-5.517181818181818,2.4591141247223742,0.4848484848484848,0.5075192189225524,0.1332333333333333,0.0825651888913642,0.1107260693939394,0.1858341986980872,0.1777121212121212,0.1510267189886771,0.6649393939393939,0.2350820254977424,125.99163636363636,29.386051947329307,0.0459397869696969,0.1492304719974424,2.0,2.0,3.0,0.0,2.0,1.0,0.0,3.0,4.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
