mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,F#/GbMajor_count,D#_Ebminor_count,Dminor_count
ENTP,NT,Songs that give out ENTP vibes,4uW4BuANCWueuDSB7D52gw,50,0.6386999999999999,0.1499171539925451,0.7647799999999999,0.1463133748960408,-5.443980000000002,2.3317851835983907,0.54,0.5034574339058886,0.1163059999999999,0.1109239717747508,0.119153968,0.1733629219153117,0.231034,0.1967408059828349,0.6295280000000001,0.2008346573880197,127.69814000000002,32.4885039573718,0.0286572464,0.1174991513209288,2.0,7.0,2.0,4.0,4.0,0.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
ENTP,NT,ENTP+ISTP Couple,3trnFcbSbxXcARUnvwni9H,50,0.6422200000000001,0.1413089378573321,0.7173599999999999,0.1552166044136846,-5.953759999999999,2.049333436281472,0.48,0.5046720495044484,0.090666,0.0726671489374247,0.115220814,0.1996121201482433,0.203034,0.1521754473612344,0.58566,0.2202759503116813,122.2893,28.930172570328363,0.0041939569999999,0.0154994460656532,2.0,2.0,3.0,7.0,4.0,0.0,2.0,1.0,5.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,2.0,0.0,1.0,2.0
ENTP,NT,Intp/entp rock,5hTeZB5S6QPjAphadZCNWx,50,0.50244,0.1292798199129883,0.62944,0.1718992538360413,-9.24962,3.2164657679394835,0.64,0.4848732213850611,0.066712,0.0713499442672436,0.17932863,0.2319234914086436,0.2004659999999999,0.1556254105608878,0.452472,0.2321404536490961,126.3996,28.59111578937821,0.054809206,0.1715466278421389,0.0,5.0,1.0,3.0,7.0,0.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0
ENTP,NT,ENTP ,7tjSip7MVJealQZE7x4JFv,8,0.6327499999999999,0.0874655034039951,0.79425,0.0753084134931625,-5.4305,2.1322992285324305,0.625,0.5175491695067657,0.04545,0.0155602974631867,0.08783375,0.1335681376609492,0.1774,0.1169015580978897,0.49675,0.2044733653629664,110.854,15.46181581463556,0.00350240375,0.0091424350248778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ENTP,NT,ENTP,3reoVsyQtA0FA4x2tDhhBN,50,0.64056,0.1767231387088347,0.7465999999999999,0.1470007635687512,-5.6267,2.2640531493905582,0.52,0.5046720495044484,0.090612,0.0925378590808394,0.07393513,0.1308505288895758,0.1797319999999999,0.1268964167648365,0.6111,0.2161415116566562,123.26768,30.96077680196711,0.0766324536,0.2006588175960063,0.0,2.0,0.0,3.0,3.0,0.0,6.0,3.0,3.0,2.0,3.0,0.0,8.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0
ENTP,NT,Entp,5FVqBLCkh7C32R7l37ZZDT,25,0.6346799999999999,0.1679976983969324,0.7088000000000001,0.1455787301313851,-6.0933600000000006,3.109231990915656,0.44,0.5066228051190221,0.100868,0.0855938019562943,0.1243048,0.1777793658611707,0.187276,0.1614194827150675,0.5054,0.2200159085157253,121.97928,27.36172703266371,0.1313976016,0.2682548458626471,0.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
ENTP,NT,entp,77i4x8UwyS6ktv1H8UkP4L,50,0.66696,0.1057700547877135,0.5252600000000001,0.150605554549706,-7.32278,2.213353336326709,0.48,0.5046720495044484,0.12825,0.1078546759415139,0.30863744,0.2673746612411177,0.1651899999999999,0.1073808029246135,0.4016379999999999,0.1859897768641039,113.21442,27.87122883950548,0.0002866406,0.0010219762653208,2.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,8.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0
ENTP,NT,Entpannung_NoVoice,6PhCUWexfIxbPUwfgEyUlk,3,0.4749999999999999,0.4346941453481976,0.3181,0.4167490011985632,-15.768666666666666,7.337578778679881,0.3333333333333333,0.5773502691896258,0.0362,0.034212863078088,0.6446,0.544923921295441,0.1312333333333333,0.0487510341770647,0.3516666666666666,0.3229680066714555,87.34866666666666,75.65331305589552,0.944,0.0173493515728974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTP,NT,ENTP,0zri1eBZ7NfYcMIzVMIr7z,36,0.6674166666666665,0.1342133429602713,0.7310000000000001,0.1558180257314831,-5.779138888888889,2.258027421733755,0.4722222222222222,0.5063093978480019,0.1198527777777778,0.1110797229435073,0.1560991944444444,0.2068423480541668,0.1884722222222222,0.1742077849845016,0.5216888888888888,0.2538152610269105,130.84444444444443,34.26338045155869,0.0666900127777777,0.1879897932735883,1.0,0.0,1.0,5.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0
ENTP,NT,ENTP,3O2tpDaSa4sLJyFuLOwGiu,39,0.6712564102564101,0.1409187369314442,0.7064358974358974,0.1713170030077813,-6.365743589743589,3.5383020810459564,0.6666666666666666,0.4775669329409193,0.0947974358974359,0.0886769639794957,0.0967825128205128,0.1396433594107488,0.1894615384615384,0.1334913433333385,0.5832641025641027,0.2515701560485762,129.01487179487177,28.229658002831265,0.12890064,0.2465875676562166,0.0,1.0,1.0,5.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,3.0,4.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0
ENTP,NT,~ENTP~,3Z7NeOCe7ph52ESS8RNiK7,50,0.6770400000000001,0.1384886291655862,0.7245,0.1369253110872001,-5.617180000000001,1.806255509870842,0.52,0.5046720495044484,0.109376,0.0965127517428634,0.09106376,0.1586923102239895,0.18248,0.1715679112283684,0.58518,0.2026009136309153,127.51324,28.68627551141372,0.0404558278,0.1460385708215446,1.0,1.0,4.0,3.0,4.0,0.0,2.0,1.0,4.0,0.0,3.0,0.0,6.0,1.0,6.0,4.0,2.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0
ENTP,NT,entp,77i4x8UwyS6ktv1H8UkP4L,50,0.66696,0.1057700547877135,0.5252600000000001,0.150605554549706,-7.32278,2.213353336326709,0.48,0.5046720495044484,0.12825,0.1078546759415139,0.30863744,0.2673746612411177,0.1651899999999999,0.1073808029246135,0.4016379999999999,0.1859897768641039,113.21442,27.87122883950548,0.0002866406,0.0010219762653208,2.0,3.0,2.0,3.0,2.0,0.0,0.0,2.0,8.0,1.0,1.0,1.0,3.0,0.0,3.0,4.0,2.0,3.0,0.0,4.0,2.0,3.0,0.0,1.0
ENTP,NT,Entpannung_NoVoice,6PhCUWexfIxbPUwfgEyUlk,3,0.4749999999999999,0.4346941453481976,0.3181,0.4167490011985632,-15.768666666666666,7.337578778679881,0.3333333333333333,0.5773502691896258,0.0362,0.034212863078088,0.6446,0.544923921295441,0.1312333333333333,0.0487510341770647,0.3516666666666666,0.3229680066714555,87.34866666666666,75.65331305589552,0.944,0.0173493515728974,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTP,NT,Entp - God Complex,6hytazj2mcn586Z5y3HxZm,35,0.5824714285714285,0.1693838723683202,0.7070285714285715,0.2071330186014725,-7.313142857142856,3.912227552196839,0.4857142857142857,0.5070925528371099,0.09784,0.0875204621452472,0.1424763714285714,0.2256115988443916,0.1756542857142857,0.1403118487782233,0.3683,0.2332252243950419,124.56674285714288,26.62625767186225,0.301053692,0.3498662002619995,2.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0
ENTP,NT,ENTP The hottest debater songs,56hLvInlREDQLP1vNG8K5U,50,0.6858,0.1569026735896869,0.6986599999999998,0.1687578400295185,-5.56258,2.158744949913146,0.54,0.5034574339058886,0.0865499999999999,0.0798672118620166,0.14176972,0.1582243035877812,0.1629839999999999,0.1101642064912044,0.603102,0.229254750459316,118.23386,26.01940422148872,0.0253703799999999,0.0650954618889745,3.0,4.0,1.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,0.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0
ENTP,NT,Entp things😐,3lBGb6fx94MCF7vikKJYSf,50,0.563,0.1242103219609089,0.6664800000000001,0.1907409012995677,-6.63174,3.225599737368896,0.66,0.4785181206984065,0.05945,0.0494299390809964,0.2339406,0.282199124339896,0.216522,0.1853236884645954,0.5428399999999999,0.2017178631815502,124.90022,32.93145980780478,0.0589011694,0.1909407251778943,1.0,6.0,0.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0
ENTP,NT,ENTP hissiyatı,3OzHupFcBWJPEyykh4CoD2,50,0.58228,0.1583455327917464,0.61736,0.1869822385977352,-9.58034,3.346112759057371,0.46,0.5034574339058886,0.0453679999999999,0.0183079601289065,0.2928523899999999,0.2710170444045324,0.1707199999999999,0.1182326105779688,0.6389,0.2123311093551767,121.96388,28.05074736218525,0.239123561,0.3089606934327366,5.0,3.0,0.0,2.0,1.0,1.0,8.0,2.0,4.0,3.0,0.0,3.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0
ENTP,NT,entp ig?,7II8lo7TQTxfKj5ck74yq1,15,0.6149333333333334,0.1263930754583079,0.7113999999999999,0.1824640081926139,-7.4402,4.548408217638971,0.3333333333333333,0.4879500364742666,0.08278,0.0552356794627737,0.0809894666666666,0.1522857191549896,0.1643133333333333,0.0897701578370854,0.3143666666666667,0.1712738478355085,128.56813333333335,33.83782685285522,0.4039208993333333,0.4165238499683974,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
ENTP,NT,Entp,1uRErvfL47dGi5qeCwKTLW,46,0.7341086956521738,0.1690549191845155,0.6507826086956522,0.1391259881535802,-6.219217391304348,2.384915278374508,0.4782608695652174,0.5050469916434668,0.1251978260869565,0.1057375230131047,0.1189789347826087,0.1419337128998216,0.1628630434782609,0.1103057173066355,0.6006304347826087,0.2200685104129219,125.69880434782608,26.682082592897483,0.0434084604347826,0.1315756792602947,1.0,2.0,2.0,4.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0
ENTP,NT,entp god,3XiZMCD5vOwwu1j8SKBSlq,38,0.6479210526315788,0.1729216947574275,0.6421789473684211,0.1711219119049257,-6.501026315789475,3.170101554233496,0.631578947368421,0.4888515295293513,0.1351447368421052,0.1305927271212141,0.1842292631578947,0.2335261533407877,0.2133447368421052,0.1108344436105916,0.366707894736842,0.165393010051291,130.69271052631578,29.95130274918605,0.053690359736842,0.1857333552511021,1.0,3.0,3.0,7.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0
ENTP,NT,Confident entp,2XxX20Hvqwdop1B35cBRFY,50,0.6420200000000001,0.1408243210093878,0.7437200000000002,0.1629170366055267,-5.260879999999999,2.047791061169104,0.54,0.5034574339058886,0.095394,0.0910404718478859,0.14010796,0.1750347972670717,0.1930939999999999,0.163492370676395,0.5503199999999999,0.2347862632007143,132.20454,27.750117573724086,0.1054216332,0.2556121661867012,3.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0
ENTP,NT,entp8w7,6Q75DdOrDnembZ9U1UHKzl,47,0.628,0.1526739919766525,0.7605319148936172,0.1995045876190221,-5.95212765957447,2.8675263435886404,0.7659574468085106,0.4279763279438433,0.1171446808510638,0.1057593572969985,0.1411136070212766,0.2340497189000479,0.245263829787234,0.2131204715704363,0.3302510638297873,0.2201970331833667,122.03885106382978,20.83973018370223,0.1855190859574468,0.3065962658562718,0.0,4.0,0.0,4.0,4.0,2.0,3.0,3.0,0.0,2.0,2.0,0.0,7.0,0.0,6.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0
ENTP,NT,ENTP,5Xds7wYCRjWEEnZkwffYrS,46,0.7141304347826087,0.1176557329567264,0.7667173913043479,0.1281047597421697,-4.202608695652175,1.8338715268010444,0.5,0.5055250296034367,0.1091217391304348,0.0722147535342974,0.0876826086956521,0.1120264017380582,0.2192065217391303,0.1493609400109888,0.5994108695652173,0.1961430115765998,125.2901739130435,26.617193467802263,0.0084405580434782,0.0498830649771356,0.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,7.0,1.0,3.0,5.0,0.0,2.0,0.0,5.0,2.0,0.0,1.0,1.0
ENTP,NT,bi adhd entp 7w8 thot,7gdkeOXjMHMCMta6nUjyi1,50,0.6384399999999999,0.1503887696632176,0.6566399999999999,0.1876245447587238,-6.67994,3.1848848978657074,0.56,0.5014265364224069,0.12251,0.1087441994699825,0.2218047,0.248460204224819,0.229986,0.1841661727564405,0.5123599999999999,0.229665751802528,128.76342,30.66572496445356,0.0287936102,0.0916084322240567,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,7.0,3.0,2.0,0.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0
ENTP,NT,entp with them god complex,7cdVMIbbioBSpFFHUxan2g,9,0.6747777777777777,0.0935959104044853,0.8015555555555556,0.1394956192064029,-5.3566666666666665,1.7758108007330058,0.4444444444444444,0.5270462766947299,0.0640777777777777,0.0549035467382977,0.1203166666666666,0.1806044854094161,0.1563777777777777,0.1473361274244862,0.6968888888888889,0.2397959780961955,125.06722222222224,25.619920007573104,0.0273055555555555,0.0494493238353951,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
ENTP,NT,entp liddat<3,0uhweqSIDkYzKdEr0hVkRL,50,0.66518,0.1522447934835774,0.7224200000000001,0.1703524665425859,-5.47304,2.185907983574117,0.48,0.5046720495044485,0.072966,0.0540187027702405,0.1276215,0.1903141445362946,0.155006,0.1022511522014818,0.56854,0.2217340022529292,123.81682,26.699227188762283,0.0251931541999999,0.0737571185959234,1.0,2.0,1.0,3.0,3.0,0.0,2.0,4.0,5.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,2.0,2.0,0.0,2.0
ENTP,NT,ENTP,1PnoRwuOvS2P1sNPfSueBe,50,0.48776,0.1242219146593412,0.7717999999999999,0.1247127311308771,-5.262519999999999,1.6529330546834944,0.48,0.5046720495044484,0.06836,0.0404696510123478,0.013382758,0.0213456938980541,0.23994,0.1809021970512221,0.54464,0.1923806558224965,133.81202000000002,30.197292188032154,0.035007683,0.138858834412743,2.0,4.0,0.0,1.0,5.0,2.0,4.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,3.0,1.0,7.0,2.0,1.0,0.0,1.0
ENTP,NT,°`•ENTPvibes•`°,1XvK4WZ7FjCYzAQS4HW0YD,31,0.7100967741935484,0.1356705211996351,0.7269354838709677,0.1606658925604873,-5.172806451612904,2.4426180820225776,0.5483870967741935,0.5058794110206736,0.0997516129032258,0.1117630316666107,0.0515612741935483,0.0649940538895467,0.1627516129032258,0.1118646261364385,0.6532903225806451,0.1874597189706608,117.79451612903226,25.08560135997138,0.0112611361290322,0.0313009199908001,0.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0
ENTP,NT,ENTP core,4TkdQjInuMyPxcrnWhp67t,21,0.5660000000000001,0.1432127787594389,0.7983809523809523,0.1648309668085691,-6.27352380952381,2.290452916325669,0.6666666666666666,0.4830458915396479,0.1252714285714285,0.1504221398028134,0.022745638095238,0.0510978908447645,0.1979857142857143,0.128040365844972,0.4357571428571428,0.2484735369640569,125.23319047619049,25.4324654577944,0.1465521871428571,0.2665828662446539,1.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENTP,NT,entp with them god complex,7cdVMIbbioBSpFFHUxan2g,9,0.6747777777777777,0.0935959104044853,0.8015555555555556,0.1394956192064029,-5.3566666666666665,1.7758108007330058,0.4444444444444444,0.5270462766947299,0.0640777777777777,0.0549035467382977,0.1203166666666666,0.1806044854094161,0.1563777777777777,0.1473361274244862,0.6968888888888889,0.2397959780961955,125.06722222222224,25.619920007573104,0.0273055555555555,0.0494493238353951,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
ENTP,NT,entp woman vibes,2s6DoBLh1v2TyKyFxSAzid,50,0.69068,0.1604431923117452,0.7066,0.1519419867809381,-5.846060000000001,2.336703690925247,0.46,0.5034574339058886,0.0987619999999999,0.0818028338663852,0.12943591,0.153571989994578,0.212976,0.1683538845190483,0.6146199999999999,0.2035049906623663,117.62396,24.357515386309124,0.0219134569999999,0.0589758444349231,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,5.0,2.0,0.0,3.0,4.0,0.0,1.0,2.0,0.0,4.0,0.0,7.0,0.0,2.0,1.0,0.0
ENTP,NT,entp olmak zor iş kardeş,4F0Akd9qlYo7fRVyrnm3XR,50,0.63454,0.1567621635419955,0.7356200000000002,0.1563768198804361,-5.402559999999999,1.78369101561444,0.52,0.5046720495044485,0.100474,0.0867865662744775,0.074073346,0.1114989896692034,0.191438,0.1396722634583969,0.534858,0.2278723058904629,120.8533,30.71186295511019,0.0107250399999999,0.0389229861530862,0.0,1.0,0.0,4.0,4.0,0.0,5.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0
ENTP,NT,ENTP,1PnoRwuOvS2P1sNPfSueBe,50,0.48776,0.1242219146593412,0.7717999999999999,0.1247127311308771,-5.262519999999999,1.6529330546834944,0.48,0.5046720495044484,0.06836,0.0404696510123478,0.013382758,0.0213456938980541,0.23994,0.1809021970512221,0.54464,0.1923806558224965,133.81202000000002,30.197292188032154,0.035007683,0.138858834412743,2.0,4.0,0.0,1.0,5.0,2.0,4.0,0.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,3.0,1.0,7.0,2.0,1.0,0.0,1.0
ENTP,NT,phonk entp 7 w 8,0EdvTPcV1W3ACs5sQGfIjR,50,0.66924,0.1308698621391744,0.70908,0.2021835738902159,-7.55598,4.2786079582986245,0.66,0.4785181206984066,0.1063699999999999,0.0799291937930576,0.2143530199999999,0.2387151304630252,0.188468,0.1378195943534703,0.311562,0.2099146044933316,124.32376,30.851441978379324,0.4973034852,0.366352255251072,1.0,5.0,3.0,7.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,5.0,0.0,6.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0
ENTP,NT,Mr.ENTP,4DEafPMutbGL8pX3qpfXYI,50,0.59222,0.1182419328913289,0.55802,0.1885374958647186,-7.64044,2.581346517472094,0.7,0.4629100498862756,0.075204,0.0785540577161579,0.3647598,0.3376351669497472,0.1820239999999999,0.147601577006121,0.4388019999999999,0.2154607331903861,114.62286000000002,26.668093400786287,0.0167197244,0.0878168202821162,1.0,2.0,4.0,4.0,3.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,6.0,0.0,6.0,0.0,2.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0
ENTP,NT,Entp,1PeW6UypiUemUbDlgTztBf,50,0.6873600000000002,0.1369122704359195,0.68436,0.1624150339879474,-5.8711400000000005,2.5365193652334064,0.48,0.5046720495044484,0.0919659999999999,0.0969814869983347,0.1543835999999999,0.1881271390956831,0.157336,0.1097696860871591,0.56764,0.2279390144001554,121.62109999999998,27.74522273660966,0.0241458133999999,0.0663276454847854,1.0,0.0,1.0,4.0,0.0,3.0,5.0,2.0,2.0,2.0,2.0,1.0,7.0,3.0,3.0,2.0,0.0,3.0,0.0,5.0,1.0,2.0,0.0,1.0
ENTP,NT,ENTP ¯⁠\⁠_⁠(⁠ツ⁠)⁠_⁠/⁠¯,3AHXPr3l1xCCTgNeIGwM5v,50,0.6698799999999998,0.1168818765302152,0.71296,0.1643224753902135,-5.42894,2.036940146295869,0.46,0.5034574339058886,0.056596,0.0299164957568119,0.1482276,0.2037358811590964,0.158438,0.1120153249172921,0.614068,0.2287526125110098,122.63546,27.24689421672773,0.0148954186,0.0541074684633263,2.0,4.0,6.0,4.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,0.0,2.0
ENTP,NT,Bissl was entpanntes,0mEikEYY85aaROGDkfUOOQ,50,0.5952000000000001,0.1257671966575626,0.68058,0.1423802167523598,-6.912960000000001,2.340327239982495,0.7,0.4629100498862756,0.043896,0.0182332949545044,0.2451144,0.1997982844521964,0.16779,0.1049307881706911,0.428458,0.2174135024720011,118.69064,24.48459838077306,0.1089988497999999,0.2572243676905771,2.0,5.0,0.0,3.0,5.0,3.0,3.0,3.0,1.0,2.0,1.0,0.0,6.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0
ENTP,NT,entp vibess,3xlC8CSRlKu5drsQhpix0u,50,0.6784600000000001,0.1446878709498484,0.6939200000000001,0.1812764086320406,-5.988320000000001,3.1848699421752578,0.5,0.5050762722761054,0.104226,0.1004891766128399,0.14656292,0.1934073123907096,0.1982259999999999,0.1500104184273035,0.5758399999999999,0.2022644621604626,127.6656,30.134166916560048,0.0529141355999999,0.1505164283711101,1.0,4.0,2.0,2.0,4.0,1.0,2.0,1.0,7.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0
ENTP,NT,Entp,3RhmAcsBt93mtEmk7iT35Z,24,0.6790416666666667,0.1326736693403475,0.76175,0.1244068535788575,-4.978208333333334,1.4489573456429812,0.5416666666666666,0.5089773777040516,0.0850333333333333,0.0872899947783581,0.0991966666666666,0.1409786242713741,0.1856833333333333,0.1667121514745561,0.6462916666666666,0.1750737680960866,130.53404166666667,24.940905624014825,0.01529649625,0.0689786101889125,0.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
ENTP,NT,Entpannung,79RcwuyAD0JOBhS7xhGhdU,50,0.52776,0.1499225051518964,0.473866,0.2194792162630178,-9.93934,3.091701384912421,0.72,0.4535573676110727,0.0448199999999999,0.0430742500852674,0.447473,0.3224878819328103,0.16225,0.1270752938462959,0.433296,0.2397961685112025,117.81382,27.62995263550787,0.0264340734,0.0776473730252433,1.0,3.0,1.0,2.0,5.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,5.0,0.0,1.0,3.0,2.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0
ENTP,NT,ENTP,2gKFCUjmVZcziIjBzkL6Mz,50,0.6358599999999999,0.1423399222614223,0.7078399999999999,0.1689730518304559,-5.8016,2.161124263348282,0.44,0.5014265364224069,0.1002719999999999,0.0859984789613948,0.15296808,0.2309789523079078,0.228822,0.1501888583736884,0.61472,0.2033438868678639,123.99478,30.61173060618616,0.0333208807999999,0.1295471815697821,0.0,2.0,2.0,3.0,3.0,1.0,5.0,2.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,2.0,0.0,1.0,8.0,0.0,1.0,1.0,2.0
ENTP,NT,ENTPie 🐣 ,11Br845yZAktbguZlqkYP7,50,0.5977,0.1457553513562352,0.6968199999999999,0.1794088581072488,-6.301019999999999,2.386867723650409,0.78,0.4184519575964803,0.0444459999999999,0.0233080717384185,0.147714182,0.2430345329710832,0.16604,0.119427742649209,0.52423,0.2331606087867243,121.76976,26.08074707719259,0.0393092278,0.1305733926498999,2.0,8.0,0.0,2.0,5.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,4.0,0.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0
ENTP,NT,ENTP  °୭̥•,23NhqUuaeAbM63H91sYFfF,39,0.6646410256410257,0.1520935458645672,0.6883333333333332,0.1622801887142198,-5.729717948717948,2.387256484673722,0.4615384615384615,0.505035373756076,0.0929333333333333,0.0700995807981059,0.1161215128205128,0.1345541470017244,0.2041230769230769,0.1472731430504816,0.597871794871795,0.2163812643274754,125.02487179487176,27.316160265326925,0.0171277905128205,0.0619570507758912,2.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,5.0,0.0,4.0,1.0,0.0
ENTP,NT,Entp playlist,3ASoCcv8UHwlYWSGIZmwNb,50,0.6395199999999999,0.1495591126052348,0.6887399999999999,0.1665117278458309,-6.25154,2.7775655117092617,0.58,0.4985693819032897,0.099818,0.1029678643944759,0.13280122,0.19771133917347,0.178918,0.1117838907929775,0.58644,0.2254427082295578,125.14966,29.30693361689172,0.042126971,0.1325771938202324,0.0,5.0,3.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0
ENTP,NT,an entp jam's,0Q39ErSEoNQOKIzkMfSOd0,50,0.5855,0.1306522491351819,0.5761000000000001,0.1746282640704101,-7.2026200000000005,2.521679695224221,0.78,0.4184519575964803,0.066876,0.0619274742364495,0.3029431399999999,0.2996124264335312,0.16952,0.111941418717514,0.37706,0.1970173544619449,117.46175999999996,33.57053191420191,0.1119694692,0.252317332235761,2.0,5.0,1.0,2.0,9.0,2.0,0.0,1.0,2.0,5.0,2.0,1.0,5.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0
