mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,Bminor_count,A#/Bbminor_count,BMajor_count
INFJ,NF,Infj nerd,1IqFxe09ykd05VZLi0YQec,50,0.50912,0.1283885429436119,0.55352,0.1832293354999551,-7.78506,2.986656395519572,0.76,0.4314191105869001,0.04544,0.0406164890613833,0.34060154,0.3125061878084656,0.1800019999999999,0.132069384191857,0.34914,0.1989374653051576,118.84176,34.19683721117126,0.049997876,0.1416717984997788,2.0,4.0,0.0,1.0,1.0,4.0,0.0,6.0,4.0,3.0,2.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,3.0
INFJ,NF,infj,3R0W3pIiinekK3vfOihj8I,50,0.5810200000000001,0.1231230494510367,0.4771,0.1742884367468865,-7.993399999999999,2.953934111434085,0.8,0.4040610178208842,0.066792,0.0735063147086072,0.520822,0.2968835209578438,0.18491,0.1256093819614391,0.419354,0.2121304673726881,109.171,28.879077145496016,0.0002068788,0.0007355590901099,1.0,4.0,0.0,2.0,2.0,7.0,0.0,3.0,1.0,1.0,1.0,4.0,0.0,5.0,1.0,8.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0
INFJ,NF,INFJ Vibes,3bhMBPBwUoS208wwhP8oNM,34,0.4970294117647059,0.1171560692549893,0.5643823529411764,0.1981855596222407,-6.972470588235293,2.4440334054565462,0.6176470588235294,0.4932702180563816,0.0501735294117647,0.0434333715352993,0.3259980982352941,0.2980508859912483,0.149785294117647,0.0932910341346416,0.3358029411764706,0.1670920314101911,119.41064705882351,32.106039407206744,0.0341629888235294,0.1052123263717917,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,6.0,1.0,0.0,0.0
INFJ,NF,"""INFJ Playlist""",2a1UKfqHAgjfLxJfWcLWsC,50,0.4773400000000001,0.1187562432300822,0.3904000000000001,0.1351896626889762,-7.92754,2.6323172317506547,0.9,0.3030457633656631,0.037602,0.0419446646652175,0.639038,0.2585326481494815,0.1858139999999999,0.1444225673614248,0.29242,0.1532891212509144,111.20648,32.90710727663431,0.061057027,0.1805469834978066,0.0,8.0,1.0,2.0,0.0,4.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,3.0,5.0,1.0,0.0,4.0
INFJ,NF,So lonely (INFJ´s version),1y4VKt5PYbQzYHtvlfiV78,50,0.4914199999999999,0.1393791027583198,0.5588,0.2366252526762129,-8.472880000000002,3.12633992589496,0.58,0.4985693819032897,0.045418,0.0247819279940451,0.3806985439999999,0.3471069529330865,0.144006,0.082634774045995,0.388222,0.2207945940720211,116.68988,26.684654496117105,0.0818012154,0.2075458953420556,2.0,3.0,0.0,1.0,3.0,4.0,0.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,7.0,1.0,3.0
INFJ,NF,infj,0aUdPV09n3fRzpJ7DbAJlc,50,0.57678,0.0954825104190205,0.400196,0.1849405927340353,-9.02496,3.560296989217131,0.84,0.3703280399090203,0.054932,0.0626794548248695,0.5612798000000001,0.3167079530167199,0.1485479999999999,0.0836795911528623,0.37303,0.1979673939860619,109.44234,30.96366909625617,0.0109413738,0.0757752888000291,1.0,7.0,2.0,4.0,0.0,6.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,3.0
INFJ,NF,MCR/fuckit/INFJapocolypse,2wobZeCPBlPUGj1nJ2jKYq,50,0.5119400000000001,0.1600140822884418,0.8484659999999999,0.1598408923311693,-5.10308,2.9159924752849355,0.5,0.5050762722761054,0.072198,0.042746120435016,0.06607806,0.1916030471794725,0.1984639999999999,0.1180462980083212,0.4858719999999999,0.255488419035432,126.34598,28.604140489132703,0.0415736958,0.105359939520356,0.0,1.0,3.0,3.0,2.0,4.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,5.0,1.0,5.0,2.0,0.0
INFJ,NF,songs of an infj  ,78wTNyP2kpuxFPuZuZjX9K,50,0.4854599999999999,0.162682639591598,0.62458,0.2326820630151357,-9.20984,3.592095235090404,0.66,0.4785181206984067,0.045588,0.0362236682125859,0.21207712,0.2865977813628496,0.160102,0.1124909910043593,0.491844,0.2816384751371003,124.37556,29.291696487376267,0.2247820484,0.2976301602973736,1.0,5.0,2.0,3.0,1.0,5.0,0.0,1.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,3.0,8.0,1.0,2.0,0.0,2.0
INFJ,NF,INFJ🥀,4Xoi4iGTFoVig7pymq1vs5,50,0.48458,0.1642790172548036,0.421438,0.2676048075359008,-10.5835,4.565845953983796,0.8,0.4040610178208843,0.047714,0.034219149728818,0.5317218,0.3594238984802411,0.143078,0.0858659664826524,0.306582,0.2352204833594148,116.84678,33.4729031345764,0.1847507704,0.3512204092868125,0.0,9.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,8.0,2.0,2.0,2.0,3.0
INFJ,NF,Su Alasa (INFJ-A),7zJrX6V4GEPBNwg2iUeDiT,45,0.5031111111111111,0.123481728906496,0.4589466666666666,0.2310411234548359,-10.332644444444446,5.041237772590972,0.6888888888888889,0.468179366473918,0.0400044444444444,0.0157816918605008,0.5004314888888889,0.364127350157358,0.1557911111111111,0.102685569983461,0.3244688888888888,0.1805657533499314,120.83648888888888,32.69761015636118,0.2702913206666666,0.3568176847346839,0.0,4.0,1.0,2.0,0.0,5.0,0.0,5.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,0.0,0.0
INFJ,NF,infj,7HvqTfFQOfqMvhIwm8tG01,33,0.4501515151515151,0.1209450084780582,0.5388545454545455,0.2739614446994653,-9.680575757575756,4.097454804740858,0.5151515151515151,0.5075192189225524,0.0480878787878787,0.0299892142858869,0.4351384,0.3943930425191988,0.1491787878787878,0.0679040350309526,0.3212060606060606,0.2121340937051874,118.38530303030302,30.993806293037046,0.0797899333333333,0.2356346532661509,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,0.0,0.0
INFJ,NF,songs of an infj  ,78wTNyP2kpuxFPuZuZjX9K,50,0.4854599999999999,0.162682639591598,0.62458,0.2326820630151357,-9.20984,3.592095235090404,0.66,0.4785181206984067,0.045588,0.0362236682125859,0.21207712,0.2865977813628496,0.160102,0.1124909910043593,0.491844,0.2816384751371003,124.37556,29.291696487376267,0.2247820484,0.2976301602973736,1.0,5.0,2.0,3.0,1.0,5.0,0.0,1.0,4.0,2.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,3.0,8.0,1.0,2.0,0.0,2.0
INFJ,NF,empty thoughts,4vQ9sMFvahvxGbPSIwhMvu,50,0.60866,0.1344891483369872,0.60434,0.192411083095437,-5.424720000000001,2.174810290014056,0.78,0.4184519575964803,0.048258,0.0377238953666327,0.379136,0.2679713309064144,0.164176,0.1093050600244049,0.49398,0.1933283650546237,122.40375999999998,35.62349616478497,5.392420000000001e-05,0.000199454059772,2.0,5.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,4.0,3.0,3.0,1.0,3.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,4.0
INFJ,NF,Infj 1w9 boy vibes,1iTkokNwo55OWDwvJ05y4H,50,0.5282799999999999,0.1213086870385645,0.457284,0.2472566784636928,-10.85208,4.357314005256927,0.78,0.4184519575964803,0.0618919999999999,0.053180727059831,0.4716818244,0.3653855807843831,0.173152,0.1134271792645764,0.46236,0.2399494640671707,122.97832,30.90559401674984,0.1300633906,0.2380993431653943,1.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,5.0,0.0,4.0,1.0,6.0,3.0,2.0,0.0,1.0
INFJ,NF,What me ( INFJ-T ) Bops too,2nl77fMNVx6HhQYHAJ4cbF,50,0.60234,0.1424919059641849,0.6106,0.2027710078700923,-8.04626,2.819533054480143,0.62,0.4903143514780145,0.06083,0.0448659920752674,0.2551333959999999,0.2942131949685119,0.194604,0.1433385730160787,0.5685140000000001,0.241102437379227,130.57734,29.08677654642453,0.0377490582,0.0947844830020858,1.0,7.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,2.0
INFJ,NF,infj,0Y3Xir2amzheWRyG9iG2xB,15,0.5621999999999999,0.1849336560576715,0.5059733333333334,0.2393300395051231,-9.549666666666663,5.115516782533408,0.2,0.4140393356054126,0.0401066666666666,0.012368419847491,0.4466706666666667,0.3484916121857303,0.1501,0.1139872549266552,0.3770933333333333,0.1947527497207922,109.68833333333332,20.36417057223883,0.2976195466666667,0.4162645457677431,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
INFJ,NF,INFJ troubles,42M6sMdJcjhGhnVR0XRzUz,24,0.5455833333333334,0.1357321264289613,0.6161666666666666,0.1730324590475959,-6.6847916666666665,2.743066452604785,0.7916666666666666,0.4148511169990533,0.0780458333333333,0.0923323155976453,0.3082375,0.2967181163451118,0.1634708333333333,0.1073560410368296,0.47875,0.2314318849927648,131.25924999999998,31.63760310858776,0.00030027,0.0011530761279819,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
INFJ,NF,INFJ,4pRN2utcgpCstVqwf6iiXQ,50,0.51756,0.1227764120136224,0.59038,0.2461739794601885,-9.03872,4.400215273212464,0.54,0.5034574339058886,0.042328,0.0256047192716419,0.2317029999999999,0.2992741816342618,0.177324,0.1314370285477779,0.4019680000000001,0.2427598531513002,120.13238,24.436197328411414,0.1544953359999999,0.2945326112169572,1.0,2.0,3.0,4.0,1.0,5.0,1.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0
INFJ,NF,INFJ,1KvZ0oOW8Y8JBBYWYsQrbP,50,0.6088399999999999,0.1015631622113419,0.67082,0.152824788298127,-6.037039999999999,1.681993180602061,0.64,0.4848732213850611,0.059856,0.0426462772497823,0.1940500599999999,0.2203806214419016,0.177906,0.1013009628054251,0.3942699999999999,0.186258464538514,118.38676,26.241127034936465,0.0203615172,0.0904428729936711,1.0,3.0,0.0,5.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0,0.0,3.0,4.0,4.0,2.0,4.0,2.0,1.0
INFJ,NF,INFJ Playlist,7xfoj0UfpCCtUV3qN7g2xj,50,0.5396,0.125083482326886,0.6069599999999999,0.190943303904909,-7.30466,2.670803476216741,0.62,0.4903143514780145,0.0564619999999999,0.0635743623400091,0.3213988599999999,0.3091015564073882,0.1801359999999999,0.1556172853312817,0.385086,0.1830598318717078,108.3259,24.87294256756502,0.0817570728,0.2087405002865876,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,4.0,3.0,6.0,1.0,2.0
INFJ,NF,infj,2n07ZdAlKlshoCoJjXsTZz,46,0.5299782608695652,0.1149818322133128,0.5913695652173915,0.1926601335334845,-7.791326086956521,2.697461506712049,0.6956521739130435,0.4652151338606118,0.0517608695652173,0.0487750094402217,0.3047707456521739,0.2992137131300975,0.1799608695652173,0.1471489275503802,0.4263913043478261,0.2095280918064178,112.6955,26.751783593913053,0.1281865917391304,0.2677710241380873,4.0,5.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,4.0,2.0,2.0
INFJ,NF,infj playlist,41CzHeNk6PHTklm3lG8xp1,50,0.58516,0.1176314479678815,0.6274,0.1840956938382751,-6.35232,2.4619217600592145,0.48,0.5046720495044485,0.05851,0.0335360923453511,0.202986986,0.2517730449859061,0.1691959999999999,0.1053098420890294,0.392076,0.1974187381880329,118.46432,26.930594714016475,0.018203282,0.107537119775847,2.0,6.0,0.0,1.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,1.0
INFJ,NF,infjpop,3SVgQHez60pusKBs42iuOa,22,0.5666363636363637,0.1316060302043458,0.7548636363636362,0.188758171177163,-5.0895,3.06584411975995,0.8636363636363636,0.3512500866571043,0.050590909090909,0.0276518992560643,0.2136829545454545,0.2924555277248275,0.1781818181818182,0.0971188012613498,0.5807727272727272,0.1932296762720669,120.78477272727272,33.02679397518356,0.0841386295454545,0.2586511900063088,0.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
INFJ,NF,INFJ,0w7Ep3qmsiKO4odGOrf5P2,50,0.58214,0.1168001974418236,0.64192,0.1634436606420745,-6.86356,2.686550927133456,0.5,0.5050762722761054,0.05605,0.0455921280799344,0.2812493199999999,0.2527866770920541,0.164818,0.1280002577962965,0.421044,0.2425713058724239,123.59586000000002,20.293404464897414,0.030973598,0.1185026858706301,3.0,10.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,0.0,1.0,2.0,0.0
INFJ,NF,infj shelter,493MkSZrHLojb7bf4Az1CC,50,0.54298,0.1405850007965985,0.6112000000000001,0.1957471296737456,-6.716720000000001,3.1335702402550747,0.72,0.4535573676110727,0.065262,0.0659689008053748,0.270682166,0.2940488264146741,0.196936,0.1563517786197234,0.392674,0.1943825544473304,118.18724,31.313883335892367,0.0452795653999999,0.1682262008349736,3.0,6.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,4.0,2.0,4.0,0.0,2.0
INFJ,NF,infjams,7kKHi0vHjhNtCz8yDoC7yh,50,0.5401799999999999,0.1580077097059843,0.387132,0.1980171662729661,-11.03778,4.5089463237670335,0.84,0.3703280399090204,0.0570119999999999,0.1121714224583362,0.5623400000000001,0.3225094524797304,0.1594499999999999,0.1073749928131902,0.377,0.2099712021070645,117.77798,30.91580784705984,0.0691650166,0.1714117634357191,2.0,7.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,7.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,3.0
INFJ,NF,infj,14hwz0tG0mKRtm4lrHGw3Q,16,0.5395625,0.0930906144570976,0.477,0.1954348996469156,-8.157937500000001,2.6907939960477587,0.8125,0.4031128874149275,0.035725,0.0149197631795324,0.46068625,0.309183693983043,0.114125,0.0347977872859755,0.36653125,0.207458868915423,111.6920625,29.60848648044172,0.0499128025,0.1436561548360454,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
INFJ,NF,INFJ chaotic feels,1p8lkxXMS5qIgIsYMfGFll,50,0.4957,0.104074198413969,0.3014139999999999,0.1987607217079812,-12.38922,3.9790817743467866,0.9,0.303045763365663,0.0449699999999999,0.0306082305190973,0.697342,0.3019205572561722,0.120376,0.0510497258982427,0.3162779999999999,0.1687504428293509,117.44218,28.22728809668881,0.0399483916,0.1464750566102953,1.0,5.0,1.0,2.0,0.0,10.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,4.0,2.0,3.0,5.0,0.0,0.0,4.0
INFJ,NF,🛸 INFP/INFJ 🔮,6wKIkKvb5y6sDGtRUBuWDM,50,0.4679,0.1410413530327404,0.55865,0.2245863374276887,-8.871799999999999,3.465680832484875,0.78,0.4184519575964801,0.059834,0.0533972544199777,0.3113275,0.3152552405807758,0.172424,0.1480311020270636,0.38139,0.207574749998006,119.94258000000002,29.32567394224622,0.0726981652,0.1839854253646569,1.0,8.0,0.0,8.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0
INFJ,NF,INFJ INSTRUMENTALS,6TceRpoPmxUk3TF0FoHXsE,44,0.5004772727272727,0.1754598594042422,0.5214136363636364,0.2354569931509332,-12.030318181818185,4.568691511687351,0.5227272727272727,0.5052577681363806,0.0566295454545454,0.056159082926428,0.4117752863636363,0.3306004348010883,0.165365909090909,0.1222254321024994,0.4991386363636364,0.2870599517772835,123.19577272727273,32.699592623778955,0.7097068181818181,0.2700024990390181,4.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0
INFJ,NF,infj 4w5,1qL84ZvtKhg7tE1NyLX1SC,12,0.6298333333333334,0.1117194809522602,0.5709166666666667,0.2014197148125066,-7.827249999999999,2.5872963819751726,0.75,0.4522670168666454,0.0354166666666666,0.0099667477446788,0.44175,0.2686809953694665,0.2199999999999999,0.1211663019460144,0.5595,0.2462328904992921,123.72833333333334,28.60146100633619,0.2688888083333333,0.2863225442166498,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
INFJ,NF,INFJ,6oCWd9coc1NJW6tQFo5fBz,19,0.5464210526315789,0.117103617834555,0.542263157894737,0.1308276398358895,-8.052789473684209,3.283681328071816,0.4736842105263157,0.512989176042577,0.0566,0.0550540138813188,0.3237368421052631,0.3184567984140711,0.1740947368421052,0.1427843030342707,0.368578947368421,0.1584803933858043,103.23752631578948,25.524492573840654,0.0852515821052631,0.2326083068854785,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0
INFJ,NF,INFJ,34esZ6omIQwcHSohR3ERMr,46,0.5053913043478261,0.1007958284544376,0.2854782608695652,0.1732941287882072,-12.093586956521738,4.284144595423077,0.9130434782608696,0.2848849246447679,0.0470673913043478,0.0310180238237765,0.7644336956521741,0.2554115437342356,0.1468934782608695,0.1024260110240534,0.2735673913043478,0.140639743164896,110.44352173913045,27.319399499451453,0.0492062336956521,0.1556337721860449,1.0,12.0,1.0,2.0,0.0,7.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0
INFJ,NF,Infj vibes,3IUNtVeKx4UwfE7SyMKUgO,25,0.5503999999999999,0.1336718619106754,0.38804,0.1779991760280554,-11.001879999999998,4.554203802715319,0.76,0.4358898943540673,0.067664,0.0754480333297915,0.6552588,0.2634963366652372,0.168168,0.1383117936644112,0.3608,0.1836203057035541,121.79208,23.319424864119892,0.0246999735999999,0.0708299979465622,1.0,5.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
INFJ,NF,Infj view ,0gsSjiysS3rFDAPV0HlATX,26,0.6113076923076923,0.1265928178786677,0.6571538461538461,0.1868010047741055,-6.612884615384616,2.358644395866797,0.6538461538461539,0.4851645240375839,0.05725,0.045598002149217,0.2617374615384615,0.2630356919589782,0.2081576923076923,0.1553784365298529,0.4947307692307693,0.2369927522423093,117.93711538461538,27.549650054150483,0.0656326865384615,0.2055124037066862,0.0,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0
INFJ,NF,INFJ 🎶✨,3w8NDRpBUQwtJOHLxIJK48,14,0.5330714285714286,0.1139814183815227,0.7024285714285714,0.1674476792157039,-6.685928571428571,2.355756989696835,0.5,0.5188745216627708,0.0778428571428571,0.0919526442861149,0.2475651428571428,0.2597921473873525,0.2057285714285714,0.1172880833908309,0.4805714285714287,0.1975693507395526,113.94292857142857,28.71349180454878,0.2302589221428571,0.3495833514656001,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
INFJ,NF,infj,62l4ycBrN40QcN4euA1MtO,50,0.6640600000000001,0.0998943135396155,0.6457999999999999,0.1783090644049808,-6.354619999999999,2.655988365861537,0.66,0.4785181206984066,0.069116,0.0609266248558586,0.285146,0.244342594100737,0.181368,0.1214616348935762,0.58972,0.2122947546623393,120.35,26.973037091109475,0.0066763172,0.0225096364514537,1.0,8.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,3.0
INFJ,NF,infj playlist,6qJiVnukLAzW1OJQp1nY4o,50,0.50632,0.1425339830585345,0.54632,0.2156182794871056,-8.5952,3.367825986827559,0.68,0.4712120714991611,0.047462,0.0450912810704179,0.39105506,0.3340177230153263,0.13626,0.0925155033891452,0.3907339999999999,0.2183373495491856,114.06300000000002,26.52336718473593,0.1246755534,0.2494041562922122,5.0,5.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,3.0,2.0,5.0,1.0,2.0
INFJ,NF,Infj vibe 🍀🎧🎵,3Qgz5dLUolVWxjgYJyhlRS,34,0.5733823529411763,0.1160423158726323,0.6634941176470589,0.2158574964003524,-9.505117647058825,4.392221883813344,0.6176470588235294,0.4932702180563816,0.0628529411764705,0.0454892144079338,0.2615866588235294,0.3016601872494342,0.1815617647058823,0.1336451566189382,0.4197794117647059,0.2523978362528055,121.46435294117646,26.98396357084833,0.2655190788235294,0.3756691285822206,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,4.0,1.0,0.0,2.0,2.0
INFJ,NF,INFJ,1IfU9YeJIaYsQOE8DKm9DS,17,0.5173529411764706,0.1688627183455804,0.3892705882352941,0.2152405856382163,-10.633823529411767,3.676863409131724,0.8235294117647058,0.3929526239966878,0.0471117647058823,0.0257940371586375,0.5717882352941176,0.3588749536439415,0.1296058823529411,0.0656462153382454,0.3091058823529412,0.1905228512232464,118.8060588235294,27.46601822814555,0.0755843176470588,0.2046910897389412,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
INFJ,NF,✨İnfj playlist✨,74NxHekvYSLsDvDieG8q3k,50,0.5659400000000001,0.1625728609025529,0.63264,0.1864483032798056,-7.262779999999999,2.520139988742122,0.58,0.4985693819032897,0.0592939999999999,0.0542668967761588,0.256942988,0.2683927061205602,0.175148,0.1185953766521499,0.4970379999999999,0.1972994894228837,126.19468,30.77945880260445,0.1122103444,0.2416473334476359,3.0,6.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,6.0,3.0,3.0,1.0,2.0,0.0
INFJ,NF,INFJ 4w5 🌙✨🔮,7DK9aw4MS5jRc1FMs411C9,50,0.55602,0.131216208866846,0.7222599999999999,0.1578752814401162,-4.414,2.0326762895156683,0.6,0.4948716593053935,0.0749499999999999,0.0839068707507536,0.22639642,0.2157671740368316,0.203312,0.143216372111628,0.4795,0.1967072049768282,122.683,27.807377634325015,0.0002683814,0.0011521571235092,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,2.0,2.0,1.0,7.0,2.0,3.0,5.0,0.0,0.0,0.0,3.0,5.0
INFJ,NF,INFJ❕ME,0ojR4b0uaBuCiV2uuqcZu2,50,0.5688399999999999,0.1191687810097382,0.58792,0.199987330210936,-7.016479999999999,3.3260984574379977,0.56,0.5014265364224069,0.054398,0.0464672344073691,0.3066946,0.3090716588543498,0.1455459999999999,0.0754600210680585,0.43047,0.2051925986750506,114.46322,25.722969909219508,0.0172905257999999,0.0542206562943932,4.0,6.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,6.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,1.0,1.0
INFJ,NF,infj,681M0ngOJQVNsAJkKYngqK,50,0.5619000000000001,0.1174326120264168,0.7262599999999999,0.1372117103945131,-5.391660000000001,1.60959818296749,0.48,0.5046720495044484,0.091432,0.0872074431386192,0.1201689946,0.165786569943321,0.201346,0.1490802758823005,0.40436,0.2036732837919894,124.93156,28.631208347450205,0.0022715414,0.0145522154646541,1.0,3.0,5.0,3.0,2.0,1.0,2.0,1.0,5.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,2.0,4.0
INFJ,NF,infj 5w6 i feel numb babe,4GYoKdNqRuMeL5H5Ov4oHO,50,0.51144,0.141515869161341,0.64752,0.1712225237901288,-7.10254,2.5163663323879355,0.68,0.4712120714991611,0.047556,0.0367789655945362,0.181632196,0.2577322597876869,0.1628059999999999,0.1051686874521507,0.486148,0.2401796905890016,120.19006,33.30485440219532,0.1115707681999999,0.2395250754487254,3.0,9.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0
INFJ,NF,INFJ,3UgCJO8iUYjhYfBhzliyRY,19,0.5027368421052633,0.1253727075143297,0.5626842105263158,0.1822282002299982,-8.047947368421053,2.5783389888686994,0.7368421052631579,0.452413928358864,0.0404052631578947,0.0170687652903779,0.3840584736842105,0.2779946040460274,0.1874842105263157,0.1569978282339454,0.3858947368421053,0.2109575772879577,106.84615789473683,28.10019352891672,0.0453954736842105,0.13333777870879,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
